pantheria_tax_id	pantheria_char_id	pantheria_char_value
4862	38	-7.71
4862	39	8.62
4862	40	122.27
4862	41	74.00
4862	42	98.13
4862	43	2
4862	44	148.63
4862	45	10.00
4862	46	0.09
4862	47	132.30
4862	48	254.78
4862	49	968.07
4862	50	1541.66
4863	3	72.50
4863	31	1658
4863	32	53.52
4863	36	34968.86
4863	37	-18.89
4863	38	-21.12
4863	39	-20.00
4863	40	140.23
4863	41	138.50
4863	42	139.37
4863	43	0
4863	44	0.27
4863	45	0.00
4863	46	0.00
4863	47	37.66
4863	48	240.67
4863	49	534.08
4863	50	1606.03
4864	1	2.00
4864	2	293781.59
4864	4	2199.99
4864	9	4.00
4864	11	396.24
4864	12	1.00
4864	13	1.15
4864	14	0.94
4864	16	1.00
4864	21	0.34
4864	23	710.47
4864	24	1.00
4864	26	1.00
4864	27	1
4864	28	362.93
4864	29	171864.36
4864	31	730;899;905;986;992;1322;1799;1800;1899;2151;2532;2655;2827;2854;3029
4864	36	188831.76
4864	37	20.56
4864	38	-1.55
4864	39	9.50
4864	40	-76.37
4864	41	-94.62
4864	42	-85.49
4864	43	2
4864	44	43.25
4864	45	4.00
4864	46	0.15
4864	47	166.98
4864	48	235.49
4864	49	1357.27
4864	50	1618.64
4865	1	1.00
4865	2	311209.19
4865	4	2224.85
4865	9	3.00
4865	11	396.50
4865	12	1.00
4865	13	9.40
4865	14	8.70
4865	15	657.00
4865	16	1.00
4865	17	0.50
4865	18	360.00
4865	19	6848.35
4865	21	0.11
4865	22	1.00
4865	23	1132.72
4865	24	1.50
4865	26	1.00
4865	27	1
4865	28	211.71
4865	31	511;543;899;1297;1591;2151;2655;2827;3026;3027;3105
4865	36	794777.96
4865	37	16.54
4865	38	-5.94
4865	39	5.30
4865	40	107.22
4865	41	97.65
4865	42	102.44
4865	43	3
4865	44	133.99
4865	45	13.00
4865	46	0.12
4865	47	209.67
4865	48	256.00
4865	49	1522.16
4865	50	1761.46
4866	2	165.00
4866	16	1.02
4866	31	2138;2151
4866	36	560.08
4866	37	3.74
4866	38	3.37
4866	39	3.55
4866	40	125.67
4866	41	125.39
4866	42	125.53
4866	43	109
4866	44	109.00
4866	45	109.00
4866	46	0.00
4867	1	1.00
4867	2	115.91
4867	4	117.74
4867	6	1204.50
4867	7	76.70
4867	8	113.00
4867	9	1.00
4867	11	177.99
4867	13	7.129928e-03
4867	14	0.01
4867	16	1.01
4867	18	180.00
4867	19	25.60
4867	24	1.00
4867	27	1
4867	28	82.49
4867	31	208;223;543;720;1297;1544;1547;1848;2137;2344;2493;2655;2660;2986
4867	36	121292.03
4867	37	12.58
4867	38	5.55
4867	39	9.07
4867	40	126.60
4867	41	121.79
4867	42	124.19
4867	43	33
4867	44	172.57
4867	45	55.00
4867	46	0.11
4867	47	183.10
4867	48	241.07
4867	49	1565.18
4867	50	1739.39
4868	2	268.09
4868	4	224.00
4868	31	2152
4868	36	356.58
4868	37	16.94
4868	38	16.74
4868	39	16.84
4868	40	120.97
4868	41	120.78
4868	42	120.88
4868	43	93
4868	44	93.00
4868	45	93.00
4868	46	0.09
4868	47	316.00
4868	48	180.00
4868	49	1443.00
4868	50	1557.00
4869	2	54.88
4869	4	127.29
4869	12	2.00
4869	16	1.00
4869	25	4
4869	26	2.00
4869	31	456;865;977;1297;2152;2655;2803
4869	36	53261.73
4869	37	-4.98
4869	38	-6.84
4869	39	-5.91
4869	40	147.72
4869	41	141.60
4869	42	144.66
4869	43	3
4869	44	17.96
4869	45	4.00
4869	46	0.13
4869	47	348.51
4869	48	164.32
4869	49	1645.22
4869	50	1679.49
4870	2	62.99
4870	31	2655
4870	36	126137.48
4870	37	-15.09
4870	38	-19.84
4870	39	-17.47
4870	40	-40.52
4870	41	-43.56
4870	42	-42.04
4870	43	5
4870	44	21.21
4870	45	7.00
4870	46	0.06
4870	47	107.06
4870	48	209.10
4870	49	1084.47
4870	50	1402.39
4871	1	1.00
4871	2	250.50
4871	12	3.00
4871	16	4.86
4871	18	27.60
4871	21	143.85
4871	26	2.00
4871	31	543;890;1297;1492;2655
4871	36	54615.98
4871	37	-27.71
4871	38	-35.58
4871	39	-31.64
4871	40	-69.40
4871	41	-71.70
4871	42	-70.55
4871	43	0
4871	44	63.15
4871	45	1.00
4871	46	0.07
4871	47	20.44
4871	48	17.66
4871	49	213.09
4871	50	1073.78
4872	2	158.00
4872	31	2655
4872	36	5773.97
4872	37	-17.44
4872	38	-18.05
4872	39	-17.75
4872	40	-63.49
4872	41	-64.51
4872	42	-64.00
4872	43	5
4872	44	29.24
4872	45	5.00
4872	46	0.04
4872	47	82.63
4872	48	175.55
4872	49	1171.61
4872	50	1487.33
4874	2	193.64
4874	11	109.49
4874	12	3.00
4874	16	2.19
4874	19	13.26
4874	26	2.00
4874	31	890;1297;1627;2655
4874	36	381391.02
4874	37	-14.43
4874	38	-24.35
4874	39	-19.39
4874	40	-64.27
4874	41	-70.60
4874	42	-67.43
4874	43	0
4874	44	13.72
4874	45	0.00
4874	46	0.06
4874	47	48.46
4874	48	35.22
4874	49	515.10
4874	50	1257.35
4879	1	3.00
4879	2	24.91
4879	7	64.80
4879	8	34.60
4879	12	2.00
4879	26	1.00
4879	31	890;1822;2655
4879	36	722551.83
4879	37	-12.18
4879	38	-34.65
4879	39	-23.42
4879	40	-65.15
4879	41	-74.53
4879	42	-69.84
4879	43	0
4879	44	15.79
4879	45	0.00
4879	46	0.05
4879	47	51.98
4879	48	14.30
4879	49	482.37
4879	50	1242.10
4880	36	1775.72
4880	37	-53.65
4880	38	-55.90
4880	39	-54.77
4880	40	-67.25
4880	41	-70.89
4880	42	-69.07
4880	43	0
4880	44	3.34
4880	45	0.00
4880	46	0.02
4880	47	35.19
4880	48	36.26
4881	2	47.79
4881	31	2655
4881	36	35359.55
4881	37	-23.57
4881	38	-27.53
4881	39	-25.55
4881	40	-64.95
4881	41	-66.51
4881	42	-65.73
4881	43	0
4881	44	17.82
4881	45	1.00
4881	46	0.08
4881	47	57.04
4881	48	41.89
4881	49	629.18
4881	50	1280.01
4882	1	2.00
4882	2	34.50
4882	9	3.00
4882	12	1.00
4882	26	1.00
4882	27	2
4882	31	890;2655
4882	36	506394.71
4882	37	-12.23
4882	38	-23.92
4882	39	-18.08
4882	40	-64.22
4882	41	-73.60
4882	42	-68.91
4882	43	0
4882	44	14.37
4882	45	1.00
4882	46	0.06
4882	47	76.81
4882	48	68.22
4882	49	704.46
4882	50	1304.63
4883	2	27.83
4883	7	45.60
4883	8	24.00
4883	31	1473;1822;2655
4883	36	43016.67
4883	37	-50.67
4883	38	-54.84
4883	39	-52.76
4883	40	-67.08
4883	41	-74.96
4883	42	-71.02
4883	43	0
4883	44	1.44
4883	45	0.00
4883	46	0.24
4883	47	60.63
4883	48	45.34
4883	49	380.38
4883	50	431.52
4884	1	2.00
4884	2	38.86
4884	6	112.30
4884	7	57.61
4884	8	42.30
4884	9	7.00
4884	12	3.00
4884	15	17.00
4884	16	3.70
4884	19	3.29
4884	21	2777.20
4884	23	51.73
4884	26	2.00
4884	27	2
4884	31	730;890;1114;1130;1297;1420;1449;1473;1492;1822;2006;2008;2242;2655
4884	33	5.19
4884	36	423823.71
4884	37	-30.29
4884	38	-54.17
4884	39	-42.23
4884	40	-68.63
4884	41	-73.75
4884	42	-71.19
4884	43	0
4884	44	32.79
4884	45	0.00
4884	46	0.10
4884	47	64.15
4884	48	64.48
4884	49	454.60
4884	50	677.15
4885	36	6084.17
4885	37	-48.67
4885	38	-50.06
4885	39	-49.37
4885	40	-74.38
4885	41	-75.47
4885	42	-74.92
4885	43	0
4885	44	0.69
4885	45	0.00
4885	46	0.00
4885	47	281.30
4885	48	46.78
4885	49	359.80
4885	50	563.33
4886	1	2.00
4886	2	24.52
4886	4	96.69
4886	7	49.19
4886	8	27.00
4886	9	7.00
4886	12	3.00
4886	13	4.48137e-04
4886	14	4.64461e-04
4886	16	5.34
4886	17	2.00
4886	18	12.00
4886	21	3211.81
4886	23	170.38
4886	26	2.00
4886	27	2
4886	31	730;890;1025;1114;1130;1297;1449;1473;1492;1822;1829;2006;2008;2242;2655
4886	36	915499.44
4886	37	-18.48
4886	38	-55.72
4886	39	-37.10
4886	40	-64.97
4886	41	-75.26
4886	42	-70.11
4886	43	0
4886	44	15.17
4886	45	0.00
4886	46	0.11
4886	47	55.26
4886	48	69.56
4886	49	360.79
4886	50	637.81
4887	1	2.00
4887	2	24.70
4887	9	6.00
4887	27	2
4887	31	890;2008;2655
4887	36	18335.19
4887	37	-40.43
4887	38	-43.29
4887	39	-41.86
4887	40	-71.97
4887	41	-74.09
4887	42	-73.03
4887	43	1
4887	44	11.71
4887	45	1.00
4887	46	0.07
4887	47	133.02
4887	48	78.92
4887	49	686.74
4887	50	730.21
4888	2	384.84
4888	3	133.50
4888	4	201.25
4888	12	1.00
4888	16	0.98
4888	26	2.00
4888	31	978;1297;1658;2151;2655
4888	36	173613.30
4888	37	3.74
4888	38	-6.49
4888	39	-1.37
4888	40	126.34
4888	41	118.75
4888	42	122.55
4888	43	5
4888	44	92.68
4888	45	17.00
4888	46	0.07
4888	47	229.41
4888	48	215.47
4888	49	1812.60
4888	50	1909.15
4889	3	140.00
4889	12	1.00
4889	26	2.00
4889	31	79;1658;2151
4889	32	352.43
4889	36	87.45
4889	37	4.04
4889	38	3.81
4889	39	3.93
4889	40	126.73
4889	41	126.60
4889	42	126.67
4889	43	109
4889	44	109.00
4889	45	109.00
4889	46	0.00
4890	2	1087.04
4890	3	188.04
4890	9	2.00
4890	12	1.00
4890	16	1.00
4890	17	1.00
4890	22	1000.00
4890	26	2.00
4890	27	1
4890	31	79;679;1015;1309;1439;1658;2017;2151;2655;2885
4890	36	261660.73
4890	37	18.65
4890	38	5.55
4890	39	12.10
4890	40	126.60
4890	41	119.74
4890	42	123.17
4890	43	19
4890	44	238.14
4890	45	34.00
4890	46	0.10
4890	47	202.52
4890	48	242.33
4890	49	1471.66
4890	50	1734.15
4891	3	139.95
4891	12	1.00
4891	26	2.00
4891	31	679;1658;2151
4891	32	352.07
4891	36	12831.86
4891	37	12.33
4891	38	7.80
4891	39	10.06
4891	40	120.34
4891	41	116.93
4891	42	118.63
4891	43	22
4891	44	43.33
4891	45	25.00
4891	46	0.21
4891	47	224.00
4891	48	249.78
4892	2	467.93
4892	3	145.50
4892	9	1.00
4892	12	1.00
4892	16	0.98
4892	22	400.00
4892	26	2.00
4892	27	1
4892	31	79;1297;1386;1621;1658;2017;2143;2151;2622;2655;3023
4892	36	74770.92
4892	37	-8.06
4892	38	-10.37
4892	39	-9.22
4892	40	127.30
4892	41	115.83
4892	42	121.57
4892	43	23
4892	44	107.08
4892	45	23.00
4892	46	0.08
4892	47	204.54
4892	48	243.20
4893	1	3.00
4893	2	50577.92
4893	4	1480.43
4893	5	9.03
4893	6	1217.27
4893	7	17115.00
4893	8	48900.00
4893	9	1.00
4893	10	465.00
4893	11	92.24
4893	12	1.00
4893	13	88.27
4893	14	94.38
4893	15	547.50
4893	16	3.28
4893	18	228.00
4893	19	441.66
4893	20	250.00
4893	21	0.01
4893	23	741.97
4893	25	12
4893	26	1.00
4893	27	3
4893	28	91.42
4893	31	367;542;543;730;1052;1113;1297;1573;1822;2655
4893	33	0.89
4893	36	10586306.53
4893	37	37.72
4893	38	-29.22
4893	39	4.24
4893	40	60.82
4893	41	-14.91
4893	42	22.95
4893	43	0
4893	44	19.88
4893	45	0.00
4893	46	0.11
4893	47	51.26
4893	48	230.83
4893	49	595.06
4893	50	1499.04
4895	1	2.00
4895	2	24.89
4895	9	4.00
4895	12	1.00
4895	26	1.00
4895	27	2
4895	31	2151;2655
4895	36	55129.80
4895	37	10.29
4895	38	0.89
4895	39	5.59
4895	40	-75.01
4895	41	-77.82
4895	42	-76.41
4895	43	7
4895	44	101.85
4895	45	11.00
4895	46	0.11
4895	47	202.10
4895	48	210.03
4895	49	1499.05
4895	50	1626.20
4896	1	3.00
4896	2	25.95
4896	7	46.50
4896	8	31.00
4896	9	1.00
4896	12	1.00
4896	26	1.00
4896	27	3
4896	31	890;1822;2655
4896	36	425856.20
4896	37	-15.25
4896	38	-26.78
4896	39	-21.02
4896	40	-64.20
4896	41	-71.33
4896	42	-67.76
4896	43	0
4896	44	13.16
4896	45	0.00
4896	46	0.06
4896	47	43.02
4896	48	31.73
4896	49	511.33
4896	50	1260.37
4898	1	2.00
4898	2	25.27
4898	7	39.95
4898	8	23.50
4898	9	4.00
4898	11	23.00
4898	12	2.00
4898	16	4.59
4898	17	1.25
4898	21	7679.65
4898	23	61.87
4898	26	1.00
4898	27	2
4898	28	14.44
4898	31	730;890;896;1297;1822;1849;2034;2655
4898	36	1071237.32
4898	37	-20.62
4898	38	-38.69
4898	39	-29.65
4898	40	-53.53
4898	41	-67.94
4898	42	-60.74
4898	43	0
4898	44	27.80
4898	45	1.00
4898	46	0.07
4898	47	76.67
4898	48	177.53
4898	49	877.56
4898	50	1078.08
4899	2	12.99
4899	31	2655
4899	36	117248.52
4899	37	10.03
4899	38	2.08
4899	39	6.06
4899	40	-69.82
4899	41	-75.42
4899	42	-72.62
4899	43	2
4899	44	73.76
4899	45	5.00
4899	46	0.09
4899	47	109.88
4899	48	201.66
4899	49	1394.45
4899	50	1555.13
4900	1	2.00
4900	2	27.50
4900	9	3.00
4900	12	1.00
4900	16	4.86
4900	26	1.00
4900	27	2
4900	31	890;1297;2655
4900	36	530195.66
4900	37	-12.06
4900	38	-29.36
4900	39	-20.71
4900	40	-63.19
4900	41	-75.04
4900	42	-69.11
4900	43	0
4900	44	16.56
4900	45	1.00
4900	46	0.08
4900	47	80.06
4900	48	97.74
4900	49	783.36
4900	50	1337.88
4901	2	26.90
4901	31	2655
4901	36	20316.47
4901	37	-22.15
4901	38	-24.75
4901	39	-23.45
4901	40	-65.46
4901	41	-66.70
4901	42	-66.08
4901	43	0
4901	44	3.67
4901	45	0.00
4901	46	0.15
4901	47	40.90
4901	48	-11.27
4901	49	582.44
4901	50	1257.52
4902	1	1.00
4902	2	39.84
4902	9	4.00
4902	12	1.00
4902	21	442.88
4902	26	1.00
4902	27	2
4902	31	730;890;905;2655
4902	36	1450284.06
4902	37	-15.07
4902	38	-29.44
4902	39	-22.26
4902	40	-41.26
4902	41	-61.47
4902	42	-51.37
4902	43	0
4902	44	70.49
4902	45	0.00
4902	46	0.06
4902	47	123.19
4902	48	205.84
4902	49	1156.24
4902	50	1307.89
4903	1	1.00
4903	2	32.49
4903	31	905;2655
4903	36	290923.10
4903	37	-10.54
4903	38	-18.80
4903	39	-14.67
4903	40	-62.35
4903	41	-68.85
4903	42	-65.60
4903	43	0
4903	44	12.66
4903	45	0.00
4903	46	0.20
4903	47	95.97
4903	48	208.81
4903	49	1245.51
4903	50	1479.63
4904	2	50.49
4904	16	3.89
4904	19	2.94
4904	31	1297;2655
4904	36	72177.75
4904	37	-28.45
4904	38	-33.78
4904	39	-31.11
4904	40	-63.04
4904	41	-65.84
4904	42	-64.44
4904	43	2
4904	44	20.82
4904	45	2.00
4904	46	0.09
4904	47	55.24
4904	48	161.50
4904	49	677.35
4904	50	1013.70
4905	2	22.69
4905	31	2655
4905	36	176335.16
4905	37	-13.25
4905	38	-22.46
4905	39	-17.86
4905	40	-63.17
4905	41	-70.47
4905	42	-66.82
4905	43	1
4905	44	19.59
4905	45	1.00
4905	46	0.11
4905	47	103.06
4905	48	153.05
4905	49	1030.19
4905	50	1433.39
4906	2	28.70
4906	31	2655
4906	36	395416.66
4906	37	-38.89
4906	38	-50.20
4906	39	-44.54
4906	40	-64.95
4906	41	-73.05
4906	42	-69.00
4906	43	0
4906	44	2.05
4906	45	0.00
4906	46	0.13
4906	47	21.27
4906	48	90.68
4906	49	278.40
4906	50	587.96
4907	2	38.99
4907	31	2655
4907	36	164823.93
4907	37	-6.60
4907	38	-14.20
4907	39	-10.40
4907	40	-72.91
4907	41	-78.62
4907	42	-75.76
4907	43	3
4907	44	20.47
4907	45	4.00
4907	46	0.08
4907	47	99.24
4907	48	127.23
4907	49	961.38
4907	50	1424.49
4908	2	29.49
4908	31	2655
4908	36	21268.55
4908	37	-12.87
4908	38	-14.52
4908	39	-13.70
4908	40	-69.08
4908	41	-71.62
4908	42	-70.35
4908	43	1
4908	44	6.87
4908	45	1.00
4908	46	0.05
4908	47	333.69
4908	48	89.47
4908	49	1387.81
4908	50	1429.91
4909	2	38.99
4909	31	2655
4909	36	62437.75
4909	37	0.87
4909	38	-4.69
4909	39	-1.91
4909	40	-77.48
4909	41	-79.44
4909	42	-78.46
4909	43	2
4909	44	49.11
4909	45	4.00
4909	46	0.11
4909	47	153.63
4909	48	164.19
4909	49	1226.33
4909	50	1404.97
4911	2	26.40
4911	31	2655
4911	36	2400.72
4911	37	-13.90
4911	38	-14.40
4911	39	-14.15
4911	40	-46.08
4911	41	-46.57
4911	42	-46.33
4911	43	3
4911	44	5.99
4911	45	3.00
4911	46	0.11
4911	47	127.74
4911	48	208.24
4911	49	1072.25
4911	50	1530.00
4912	2	20.69
4912	4	97.00
4912	31	791;2655
4912	36	318909.65
4912	37	-13.39
4912	38	-26.99
4912	39	-20.19
4912	40	-63.13
4912	41	-70.85
4912	42	-66.99
4912	43	1
4912	44	17.85
4912	45	1.00
4912	46	0.10
4912	47	88.47
4912	48	113.52
4912	49	853.90
4912	50	1367.50
4913	2	23.99
4913	31	2655
4913	36	76741.65
4913	37	-13.45
4913	38	-18.25
4913	39	-15.85
4913	40	-63.95
4913	41	-70.34
4913	42	-67.14
4913	43	1
4913	44	21.45
4913	45	1.00
4913	46	0.14
4913	47	131.58
4913	48	141.34
4913	49	1160.37
4913	50	1420.70
4914	2	32.99
4914	6	91.25
4914	11	23.00
4914	12	1.00
4914	15	30.00
4914	16	3.77
4914	19	2.94
4914	23	28.07
4914	26	1.00
4914	28	26.00
4914	31	890;1297;2655
4914	33	3.90
4914	36	139180.17
4914	37	-33.70
4914	38	-39.73
4914	39	-36.71
4914	40	-61.41
4914	41	-68.77
4914	42	-65.09
4914	43	0
4914	44	4.76
4914	45	0.00
4914	46	0.10
4914	47	30.73
4914	48	143.13
4914	49	435.85
4914	50	807.16
4915	2	30.39
4915	31	2655
4915	36	96269.64
4915	37	-1.48
4915	38	-5.16
4915	39	-3.32
4915	40	-75.98
4915	41	-81.01
4915	42	-78.49
4915	43	0
4915	44	59.38
4915	45	2.00
4915	46	0.10
4915	47	157.29
4915	48	225.99
4915	49	1112.01
4915	50	1396.49
4916	4	75.00
4916	31	1843
4916	32	13.52
4918	2	42.39
4918	31	2655
4918	36	74279.32
4918	37	-38.06
4918	38	-40.72
4918	39	-39.39
4918	40	-61.97
4918	41	-69.40
4918	42	-65.68
4918	43	0
4918	44	4.08
4918	45	0.00
4918	46	0.13
4918	47	24.08
4918	48	140.94
4918	49	338.65
4918	50	765.03
4920	2	38.99
4920	31	2655
4920	36	73051.28
4920	37	-4.58
4920	38	-9.61
4920	39	-7.09
4920	40	-75.30
4920	41	-78.60
4920	42	-76.95
4920	43	2
4920	44	12.61
4920	45	2.00
4920	46	0.14
4920	47	128.09
4920	48	206.87
4920	49	1227.84
4920	50	1447.63
4924	2	27.10
4924	4	88.25
4924	31	618;2655
4924	36	79134.33
4924	37	-21.78
4924	38	-25.04
4924	39	-23.41
4924	40	-44.79
4924	41	-49.76
4924	42	-47.28
4924	43	8
4924	44	247.12
4924	45	12.00
4924	46	0.08
4924	47	143.72
4924	48	189.66
4924	49	1253.58
4924	50	1329.77
4925	2	28.30
4925	4	95.97
4925	31	618;2655
4925	36	51047.49
4925	37	-22.81
4925	38	-26.11
4925	39	-24.46
4925	40	-47.04
4925	41	-54.72
4925	42	-50.88
4925	43	10
4925	44	43.75
4925	45	12.00
4925	46	0.07
4925	47	152.66
4925	48	199.34
4925	49	1259.78
4925	50	1267.49
4926	2	34.60
4926	31	2655
4926	36	32319.18
4926	37	-16.31
4926	38	-18.51
4926	39	-17.41
4926	40	-64.27
4926	41	-66.94
4926	42	-65.60
4926	43	3
4926	44	20.86
4926	45	4.00
4926	46	0.24
4926	47	70.95
4926	48	173.72
4926	49	990.36
4926	50	1386.02
4927	2	42.50
4927	31	2655
4927	36	160100.28
4927	37	-21.28
4927	38	-28.96
4927	39	-25.12
4927	40	-62.55
4927	41	-66.55
4927	42	-64.55
4927	43	1
4927	44	16.07
4927	45	1.00
4927	46	0.12
4927	47	55.54
4927	48	133.57
4927	49	721.26
4927	50	1274.21
4928	2	28.60
4928	4	98.99
4928	31	791;2655
4928	36	83477.58
4928	37	-23.80
4928	38	-27.82
4928	39	-25.81
4928	40	-64.39
4928	41	-66.90
4928	42	-65.65
4928	43	0
4928	44	20.50
4928	45	1.00
4928	46	0.14
4928	47	52.42
4928	48	69.90
4928	49	657.38
4928	50	1262.17
4929	2	30.39
4929	31	2655
4929	36	353423.95
4929	37	-10.00
4929	38	-17.59
4929	39	-13.80
4929	40	-65.28
4929	41	-77.41
4929	42	-71.34
4929	43	0
4929	44	21.82
4929	45	1.00
4929	46	0.09
4929	47	100.64
4929	48	102.33
4929	49	929.01
4929	50	1370.18
4930	2	38.99
4930	31	2655
4930	36	17420.46
4930	37	-12.08
4930	38	-13.71
4930	39	-12.90
4930	40	-72.02
4930	41	-73.69
4930	42	-72.86
4930	43	6
4930	44	15.51
4930	45	6.00
4930	46	0.08
4930	47	72.79
4930	48	178.64
4930	49	786.09
4930	50	1400.17
4931	2	38.99
4931	31	2655
4931	36	48393.63
4931	37	-18.80
4931	38	-24.11
4931	39	-21.45
4931	40	-63.74
4931	41	-65.71
4931	42	-64.73
