Dama dama	behavioral circadian rhythm	nocturnal/crepuscular, cathemeral, crepuscular or diurnal/crepuscular
Dama dama	geographic distribution includes	Austria
Dama dama	geographic distribution includes	Argentina
Dama dama	geographic distribution includes	Andorra
Dama dama	geographic distribution includes	Algeria
Dama dama	geographic distribution includes	Croatia
Dama dama	geographic distribution includes	Belgium
Dama dama	geographic distribution includes	Greece
Dama dama	geographic distribution includes	Germany
Dama dama	geographic distribution includes	Finland
Dama dama	geographic distribution includes	Hungary
Dama dama	geographic distribution includes	France
Dama dama	geographic distribution includes	Mexico
Dama dama	geographic distribution includes	Luxembourg
Dama dama	geographic distribution includes	Italy
Dama dama	geographic distribution includes	Israel
Dama dama	geographic distribution includes	Ireland
Dama dama	geographic distribution includes	Romania
Dama dama	geographic distribution includes	Poland
Dama dama	geographic distribution includes	New Zealand
Dama dama	geographic distribution includes	United States
Dama dama	geographic distribution includes	United Arab Emirates
Dama dama	geographic distribution includes	Switzerland
Dama dama	geographic distribution includes	Sweden
Dama dama	geographic distribution includes	Sri Lanka
Dama dama	geographic distribution includes	Slovenia
Dama dama	geographic distribution includes	Netherlands
Dama dama	geographic distribution includes	North Atlantic
Dama dama	geographic distribution includes	North Pacific
Dama dama	geographic distribution includes	United Kingdom
Kentriodon diusinus	last appearance (million years ago)	13.82
Kentriodon diusinus	first appearance (million years ago)	15.97
Kentriodon diusinus	habitat includes	marine habitat
Kentriodon diusinus	habitat includes	freshwater habitat
Kentriodon diusinus	trophic level	carnivore
Kentriodon diusinus	motility	actively mobile
Kentriodon diusinus	reproduction	viviparous
Kentriodon diusinus	first appearance	Langhian Age
Kentriodon diusinus	extinction status	extinct
Kentriodon diusinus	skeletal tissue composition	hydroxylapatite
Globicephala uncidens	first appearance (million years ago)	13.82
Globicephala uncidens	last appearance (million years ago)	1.806
Globicephala uncidens	habitat includes	marine habitat
Globicephala uncidens	first appearance	Serravallian Age
Globicephala uncidens	extinction status	extinct
Globicephala uncidens	motility	actively mobile
Globicephala uncidens	reproduction	viviparous
Globicephala uncidens	skeletal tissue composition	hydroxylapatite
Globicephala uncidens	trophic level	carnivore
Globicephala uncidens	habitat includes	freshwater habitat
Globicephala uncidens	trophic guild	piscivore
Globicephala uncidens	last appearance	Gelasian Age
Eocetus wardii	geographic distribution includes	North Atlantic
Bubalus bubalis arnee	habitat includes	river valley
Bubalus bubalis arnee	habitat includes	grassland
Bubalus bubalis arnee	habitat includes	swamp
Babyrousa babyrussa	last appearance (million years ago)	0.0117
Babyrousa babyrussa	first appearance (million years ago)	2.588
Babyrousa babyrussa	litters per year (/year)	2
Babyrousa babyrussa	prenatal development duration (days)	153
Babyrousa babyrussa	total life span (years)	22.9
Babyrousa babyrussa	onset of fertility (days)	548
Babyrousa babyrussa	weaning age (days)	213
Babyrousa babyrussa	weight (g)	715
Babyrousa babyrussa	weight (g)	71500
Babyrousa babyrussa	onset of fertility (days)	548
Babyrousa babyrussa	weaning age (days)	212.91
Babyrousa babyrussa	temperature in geographic range (0.1°C)	22.3
Babyrousa babyrussa	onset of fertility (days)	362.5
Babyrousa babyrussa	precipitation in geographic range (millimeters per month)	281.24
Babyrousa babyrussa	body mass (g)	715
Babyrousa babyrussa	longitude (degrees)	125.8
Babyrousa babyrussa	total life span (months)	288
Babyrousa babyrussa	human population density (individuals per square kilometer)	5
Babyrousa babyrussa	human population density (individuals per square kilometer)	12.93
Babyrousa babyrussa	human population density (individuals per square kilometer)	5
Babyrousa babyrussa	gestation period duration (days)	156.5
Babyrousa babyrussa	longitude (degrees)	124.33
Babyrousa babyrussa	latitude (degrees)	-3.84
Babyrousa babyrussa	latitude (degrees)	-2.73
Babyrousa babyrussa	longitude (degrees)	127.26
Babyrousa babyrussa	latitude (degrees)	-1.62
Babyrousa babyrussa	geographic range (size of area) (km^2)	13309.7
Babyrousa babyrussa	body mass (g)	92950.09
Babyrousa babyrussa	body length (VT) (mm)	950
Babyrousa babyrussa	habitat includes	terrestrial
Babyrousa babyrussa	habitat includes	wet forest
Babyrousa babyrussa	habitat includes	freshwater
Babyrousa babyrussa	habitat includes	scrubland
Babyrousa babyrussa	habitat includes	pond
Babyrousa babyrussa	habitat includes	lake
Babyrousa babyrussa	habitat includes	river bank
Babyrousa babyrussa	habitat includes	Small river biome
Babyrousa babyrussa	habitat includes	Large river biome
Babyrousa babyrussa	habitat includes	forest
Babyrousa babyrussa	habitat includes	mud
Babyrousa babyrussa	habitat includes	volcanic field
Babyrousa babyrussa	habitat includes	tropical moist broadleaf forest biome
Babyrousa babyrussa	motility	actively mobile
Babyrousa babyrussa	ecomorphological guild	fossorial and/or ground dwelling only
Babyrousa babyrussa	skeletal tissue composition	hydroxylapatite
Babyrousa babyrussa	trophic level	omnivore
Babyrousa babyrussa	extinction status	extant
Babyrousa babyrussa	first appearance	Pleistocene Epoch
Babyrousa babyrussa	habitat includes	terrestrial habitat
Babyrousa babyrussa	trophic level	herbivore
Babyrousa babyrussa	primary diet	leaves of woody plants
Babyrousa babyrussa	primary diet	leaves
Babyrousa babyrussa	primary diet	fruit
Babyrousa babyrussa	primary diet	plants
Babyrousa babyrussa	Biogeographic realm	Australasia
Babyrousa babyrussa	ecoregion	Sulawesi montane rain forests
Babyrousa babyrussa	ecoregion	Buru rain forests
Babyrousa babyrussa	ecoregion	Sulawesi lowland rain forests
Babyrousa babyrussa	habitat is	terrestrial habitat
Babyrousa babyrussa	conservation status	vulnerable
Babyrousa babyrussa	habitat is	freshwater habitat
Babyrousa babyrussa	geographic distribution includes	Indonesia
Babyrousa babyrussa	behavioral circadian rhythm	diurnal
Xhosacetus hendeysi	first appearance (million years ago)	15.97
Xhosacetus hendeysi	motility	actively mobile
Xhosacetus hendeysi	trophic guild	piscivore
Xhosacetus hendeysi	extinction status	extinct
Xhosacetus hendeysi	trophic level	carnivore
Xhosacetus hendeysi	skeletal tissue composition	hydroxylapatite
Xhosacetus hendeysi	habitat includes	freshwater habitat
Xhosacetus hendeysi	habitat includes	marine habitat
Xhosacetus hendeysi	reproduction	viviparous
Xhosacetus hendeysi	last appearance	Holocene Epoch
Xhosacetus hendeysi	first appearance	Langhian Age
Xhosacetus hendeysi	geographic distribution includes	South Atlantic
Praetragulus gobiae	first appearance (million years ago)	37.2
Praetragulus gobiae	last appearance (million years ago)	28.4
Praetragulus gobiae	extinction status	extinct
Praetragulus gobiae	habitat includes	terrestrial habitat
Praetragulus gobiae	skeletal tissue composition	hydroxylapatite
Praetragulus gobiae	last appearance	Rupelian Age
Praetragulus gobiae	trophic guild	browser
Praetragulus gobiae	motility	actively mobile
Praetragulus gobiae	trophic guild	grazer
Praetragulus gobiae	first appearance	Priabonian Age
Praetragulus gobiae	ecomorphological guild	fossorial and/or ground dwelling only
Gentilicamelus cameloides	last appearance (million years ago)	15.97
Gentilicamelus cameloides	first appearance (million years ago)	23.03
Gentilicamelus cameloides	last appearance	Burdigalian Age
Gentilicamelus cameloides	ecomorphological guild	fossorial and/or ground dwelling only
Gentilicamelus cameloides	extinction status	extinct
Gentilicamelus cameloides	habitat includes	terrestrial habitat
Gentilicamelus cameloides	trophic guild	browser
Gentilicamelus cameloides	skeletal tissue composition	hydroxylapatite
Gentilicamelus cameloides	first appearance	Aquitanian Age
Gentilicamelus cameloides	motility	actively mobile
Nalameryx sulaimani	first appearance (million years ago)	33.9
Nalameryx sulaimani	last appearance (million years ago)	23.03
Nalameryx sulaimani	extinction status	extinct
Nalameryx sulaimani	motility	actively mobile
Nalameryx sulaimani	first appearance	Oligocene Epoch
Nalameryx sulaimani	ecomorphological guild	fossorial and/or ground dwelling only
Nalameryx sulaimani	trophic guild	browser
Nalameryx sulaimani	habitat includes	terrestrial habitat
Nalameryx sulaimani	trophic guild	grazer
Nalameryx sulaimani	skeletal tissue composition	hydroxylapatite
Gazella subgutturosa	first appearance (million years ago)	5.333
Gazella subgutturosa	last appearance (million years ago)	0.126
Gazella subgutturosa	onset of fertility (days)	746
Gazella subgutturosa	onset of fertility (days)	646
Gazella subgutturosa	weight (g)	48500
Gazella subgutturosa	litters per year (/year)	1
Gazella subgutturosa	prenatal development duration (days)	175
Gazella subgutturosa	total life span (years)	16.3
Gazella subgutturosa	weight (g)	13500
Gazella subgutturosa	weaning age (days)	106
Gazella subgutturosa	weight (g)	2625
Gazella subgutturosa	Body Temperature (kelvin)	312.65
Gazella subgutturosa	weaning age (days)	116.41
Gazella subgutturosa	temperature in geographic range (0.1°C)	12.265
Gazella subgutturosa	onset of fertility (days)	413.84
Gazella subgutturosa	precipitation in geographic range (millimeters per month)	17.2
Gazella subgutturosa	animal population density (individuals per square kilometer)	0.64
Gazella subgutturosa	potential evapotranspiration rate in geographic range (millimeters per month)	923.51
Gazella subgutturosa	body mass (g)	2317.85
Gazella subgutturosa	longitude (degrees)	75.84
Gazella subgutturosa	total life span (months)	240
Gazella subgutturosa	human population density (individuals per square kilometer)	0
Gazella subgutturosa	human population density (individuals per square kilometer)	25.76
Gazella subgutturosa	human population density (individuals per square kilometer)	0
Gazella subgutturosa	gestation period duration (days)	159.68
Gazella subgutturosa	longitude (degrees)	33.79
Gazella subgutturosa	latitude (degrees)	14.92
Gazella subgutturosa	latitude (degrees)	32.06
Gazella subgutturosa	longitude (degrees)	117.89
Gazella subgutturosa	latitude (degrees)	49.21
Gazella subgutturosa	geographic range (size of area) (km^2)	8787218.98
Gazella subgutturosa	body length (VT) (mm)	957.35
Gazella subgutturosa	body mass (g)	26981.37
Gazella subgutturosa	actual evapotranspiration rate in geographic range (millimeters per month)	208.39
Gazella subgutturosa	habitat includes	mountain
Gazella subgutturosa	habitat includes	sandy soil
Gazella subgutturosa	habitat includes	montane
Gazella subgutturosa	habitat includes	desert
Gazella subgutturosa	habitat includes	terrestrial
Gazella subgutturosa	habitat includes	limestone
Gazella subgutturosa	habitat includes	plateau
Gazella subgutturosa	habitat includes	saline pan
Gazella subgutturosa	habitat includes	valley
Gazella subgutturosa	habitat includes	grassland
Gazella subgutturosa	habitat includes	gravel
Gazella subgutturosa	habitat includes	dune
Gazella subgutturosa	habitat includes	scrubland
Gazella subgutturosa	habitat includes	basalt
Gazella subgutturosa	habitat includes	savanna
Gazella subgutturosa	habitat includes	temperate
Gazella subgutturosa	habitat includes	pasture
Gazella subgutturosa	habitat includes	clay
Gazella subgutturosa	habitat includes	sandy desert
Gazella subgutturosa	habitat includes	canyon
Gazella subgutturosa	reproduction	viviparous
Gazella subgutturosa	trophic guild	grazer
Gazella subgutturosa	last appearance	Middle Pleistocene Age
Gazella subgutturosa	trophic guild	browser
Gazella subgutturosa	motility	actively mobile
Gazella subgutturosa	extinction status	extant
Gazella subgutturosa	ecomorphological guild	fossorial and/or ground dwelling only
Gazella subgutturosa	skeletal tissue composition	hydroxylapatite
Gazella subgutturosa	habitat includes	terrestrial habitat
Gazella subgutturosa	first appearance	Pliocene Epoch
Gazella subgutturosa	primary diet	leaves
Gazella subgutturosa	primary diet	plants
Gazella subgutturosa	trophic level	herbivore
Gazella subgutturosa	geographic distribution includes	China
Gazella subgutturosa	Biogeographic realm	the Afrotropics
Gazella subgutturosa	Biogeographic realm	the Palearctic
Gazella subgutturosa	ecoregion	Registan-North Pakistan sandy desert
Gazella subgutturosa	ecoregion	Taklimakan desert
Gazella subgutturosa	ecoregion	South Iran Nubo-Sindian desert and semi-desert
Gazella subgutturosa	ecoregion	Central China loess plateau mixed forests
Gazella subgutturosa	ecoregion	Caucasus mixed forests
Gazella subgutturosa	ecoregion	Tarim Basin deciduous forests and steppe
Gazella subgutturosa	ecoregion	Eastern Anatolian deciduous forests
Gazella subgutturosa	ecoregion	Gulf of Oman desert and semi-desert
Gazella subgutturosa	ecoregion	Arabian Peninsula coastal fog desert
Gazella subgutturosa	ecoregion	Caspian Hyrcanian mixed forests
Gazella subgutturosa	ecoregion	Southwestern Arabian foothills savanna
Gazella subgutturosa	ecoregion	Al Hajar montane woodlands
Gazella subgutturosa	ecoregion	Emin Valley steppe
Gazella subgutturosa	ecoregion	Gissaro-Alai open woodlands
Gazella subgutturosa	ecoregion	Altai steppe and semi-desert
Gazella subgutturosa	ecoregion	Eastern Anatolian montane steppe
Gazella subgutturosa	ecoregion	Middle East steppe
Gazella subgutturosa	ecoregion	Mongolian-Manchurian grassland
Gazella subgutturosa	ecoregion	Kazakh steppe
Gazella subgutturosa	ecoregion	Kazakh upland
