tsn	tsn_accepted
9021295	5219715
8188545	5219715
9176776	5219715
9035199	
9718502	
9011735	
8683490	5936282
8519166	5936282
8448332	2433433
9373261	2433433
8471830	2433433
8799932	2436266
8963562	2439457
8842720	2439457
8495913	4974735
8575034	4974735
9407441	
8445440	9408922
8648908	9408922
8688415	9600182
8985595	4265244
5787730	4265246
9433397	9334138
8499925	4968634
8787845	4266392
9138762	5707381
8912128	5707381
8893274	5707381
9043021	5707381
5707354	5707381
9158846	5707381
5707388	5786291
9004064	5707381
8768645	5707381
9222733	5786291
5786272	5707381
2436754	7194139
2436755	7194139
8895914	4263167
8966152	6164294
4352073	5220042
2440524	5220042
5722772	5220042
5722773	5220042
2440527	5220042
5722777	5220042
5722776	5220042
5722774	5220042
4351846	5220042
4351852	5220042
4351850	5220042
2440525	5220042
9046312	6163118
8670282	5936050
9137496	6075606
8749791	6075606
8939854	4266182
8813557	5218953
8909109	5218947
4826868	2435441
7370377	5219726
8141375	5219726
8668887	8918612
8485523	8918612
8462452	8918612
8611788	8918612
8508123	8918612
8532291	8918612
8537446	8918612
8570623	4267319
9067734	4267319
9167568	4265416
8980748	4266730
8611647	4969063
4969112	4969063
9432356	4972520
2440786	8590635
8684136	2441235
9040210	4971508
8746043	2440196
8775584	2438704
8195274	2438704
8336669	2438704
7724680	2438704
8829454	2438704
7690050	2438704
8327906	2438704
9227712	2438704
8291083	2438704
8942242	2438704
8976056	2438704
8885988	2438704
8977383	2438704
7375974	2438704
6545364	2438704
7817043	2438704
9191296	2438704
8004963	2438704
7499294	2438704
9070415	2438704
8830717	2438704
9166812	2438704
8863383	2438704
4409192	
8744004	2438704
4409195	2438704
7891229	2438704
7773522	2438704
7681708	2438704
9584814	
4969496	9246644
8441087	9246644
8636183	9246644
9405647	9246644
8652282	2433433
4974401	9600182
9289855	9600182
5220044	5220042
5722775	5220042
9455930	8918612
9467839	5936194
9278905	5936194
5219282	6164294
5220043	5220042
4972082	8733513
5936068	8955724
9626050	8955724
9477085	4267005
2436531	4267005
9527570	8528461
4968713	9381154
9372364	5936194
9394645	5936194
5936187	9360586
9419728	8639120
8662229	9435545
9370634	5936282
9255602	5936282
9590381	5936282
9443484	5936282
9499584	8566308
9528315	9408922
4969741	9408922
4972820	9526999
8508265	9526999
9451272	9316572
4974416	9316572
4974399	9600182
9479189	9600182
9600502	9600182
4974158	9516437
8666651	9311071
4974310	9368119
9520127	9634499
9328816	9634499
4971267	9634499
4264956	5219726
2438195	5219726
5936017	8918612
9267556	8918612
8864276	8457454
9499397	9270832
8610683	9241204
9383321	9218634
4968682	9218634
9289545	9246644
4969492	9246644
9380801	8595169
9273629	4974888
9424999	4974735
9589697	2440196
9396298	5936282
9624383	8918612
9338501	8918612
9502798	8918612
9394149	4830476
4969371	4830476
5722778	5220042
9621883	4971508
9309705	4971508
9311903	
9624205	
9683289	
9278988	
9367131	
9513706	
9635680	
9240709	
9322662	
9395303	5455
9686763	
9565351	
9531309	
9372284	
9564735	5455
9427693	
9371655	5455
9411837	
9394734	
9485471	
9588703	
9339730	
9818224	
9594075	
9327756	
9399855	
9547658	
9606672	
9445102	
9473173	
9257142	
9560036	
9283937	
9439894	
9519057	
9300571	
9252207	
9355219	
9467942	
4973434	
9618211	
9344315	
9289674	
9333678	
9514314	
9240149	
9636187	
9542858	
9629391	
9263052	
9256661	
9507691	
9461839	
9564850	
9361243	
9536172	
8634691	
9525192	
9423097	
9468452	
9306292	
9416391	
9236264	
9310269	
9515473	
9514217	
9765820	
9468554	
9485981	
9531912	
9262955	
2438981	
4828902	
7588110	
9479305	
9323243	
9440383	
9440472	
9378236	
9333775	
9717362	
9571590	
9412433	
9296122	
9582538	
9461933	
9722149	
9444515	
9416490	
9433837	
7770588	
9378327	
9382191	
9622492	
9427097	
9367693	
9344225	
9536090	
9600390	
9405782	
9371767	
9525097	
9405882	
9611478	
7861875	
9518459	
9451079	
4828981	
9323149	
9340301	
9451175	
9399269	
9764275	
9444601	
9479390	
9443379	
9618314	
9571497	
9361150	
9472599	
9350713	
9384708	
9423014	
9327276	
9542967	
9589211	
9316782	
9600283	
9659748	
4828940	
4828827	
7383517	4266507
9392189	
4828879	
4828966	
8616056	
4828880	
4828938	
8159144	4832281
4832282	4832281
3240357	2440994
4835334	2440994
4835335	2440994
7480801	2440994
4827917	2437392
4827915	2437392
4829545	2437207
4827914	2437392
4827921	2437392
8215264	2437231
9639343	2437289
3240609	2437231
4829543	2437207
4828031	2437231
4827916	2437392
4827940	2437289
4828034	2437231
4827920	2437392
4827941	2437289
4827943	2437289
3240605	2437289
4827995	2437242
4827996	2437242
4829544	2437207
4827993	2437242
4829542	2437207
4827997	2437242
4828033	2437231
4828032	2437231
4828035	2437231
4827919	2437392
3240656	2437207
4827994	2437242
8281378	2437289
4827922	2437392
4830449	4830490
4830494	4830490
8438908	4830490
4830467	4830466
4830495	4830490
4830491	4830490
9542719	4830490
4832049	2432605
4832050	2432605
4828832	
4973515	
8141595	
9571552	
4265151	
4571714	
9562657	2435261
2435262	2435261
9397325	2435261
4829003	
4577533	
3240727	
4829007	
4829459	
7738209	2433356
9005409	5219785
7810919	5219785
9260743	
4829021	
9273202	
4829458	
4831249	
4828872	
4826778	
4828187	
4576669	
2432962	5787472
4826783	
9479342	
4828982	
9479349	
4975123	
4975126	
4826168	5219980
8532586	9578936
8612123	9578936
8462157	9578936
8585810	9578936
8668531	9578936
8537128	9578936
7592284	8102496
2440249	2440248
8458303	2440978
4969189	
7771715	5219721
5786744	5219721
9580986	5219721
8735306	5219721
7687771	5219792
5816503	5219792
5816504	5219792
4828508	5219792
5816501	5219792
8749554	5219792
8699860	2440777
8676742	4972207
9356437	4969587
6066882	2437216
4969494	9479154
8612264	9479154
9263187	9479154
8585655	9479154
9388524	9479154
8696472	9479154
8946962	5707199
9096251	5786441
9276057	5786441
8810118	6164067
8885434	4265362
4830518	
4969186	
9029108	5786283
5707377	5786283
9443068	5786283
5707365	5786283
9212394	8844343
6066835	4263065
6066834	4263065
6066836	4263065
9046262	4266044
8768115	4264603
9043580	4264603
8943000	6163897
8902513	6163898
5219421	5219420
5218746	5706792
8777971	7261692
8820035	4266054
4969191	
9079937	5707087
8239673	2433323
9422875	4830490
8597806	4830490
9236149	4830490
9811215	8102496
2435898	2435897
4971826	9583744
8663547	9578936
4971831	9523911
8641277	9052139
9446449	4827581
2433201	5706814
9333882	8857603
4974413	8857603
2436601	4267000
2438869	2438397
4971830	9345379
4830641	9479154
9451311	9479154
4969495	9479154
9361021	9479154
4974951	9579383
5220132	6165151
4969805	9589666
4970323	8771708
9500405	8771708
9458291	8771708
9269870	8771708
8487691	9274001
4968711	9061648
8494803	9570646
9450280	9570646
4972507	9552406
4969972	9391855
8885928	8827518
9570107	8827518
9274545	8827518
9390074	8827518
9376871	8827518
4969309	8827518
2433007	4266507
4266880	5786441
9290707	
9480398	
8481022	5939
9478308	
9243078	5939
9341413	
9533072	
9408343	
9621324	
9324370	
9253824	
9517294	
9413531	
9239073	
9471472	
9353564	
9545925	
9426045	
4829346	
9608462	
9487187	
9637447	
9773781	
9592300	
9441613	
9282298	
9326131	
9368774	
9398185	
9297285	
9324101	
9253597	
9441386	
9637205	
9443632	
9517556	
9326371	
9371007	9432
9339396	
9456849	
9383103	
3240635	
9311175	
9623451	
9577431	
9268430	
9383820	
9501881	
9530972	
9485122	
9295319	
9428023	
9606295	
9473548	
9284258	
9594443	
9524745	
4826816	
4829578	
4828796	
4829327	
4577671	
4829467	
8190962	
4829364	
4829350	
9551272	
4829507	
4829588	
4829577	
8178697	2440664
4287991	2440664
7961491	2440664
4287990	2440664
2440663	2440664
2440654	2440664
8554080	4835701
4835696	4835695
4835697	4835695
4835698	4835695
3239521	2436678
4825683	2436678
4825684	2436678
3239519	2436678
3239518	2436678
3239520	2436678
4825682	2436678
4829613	2439748
4827219	2436667
4827221	2436667
6006364	2436667
4827220	2436667
4827218	2436667
4827442	4827441
3239465	8652950
7958168	8652950
4830524	8652950
4830515	8652950
5428923	8652950
4830523	8652950
4830514	8652950
4830522	8652950
4830519	8652950
4830520	8652950
4830532	4830531
4830517	8652950
8520867	8652950
4830526	8652950
4830513	8652950
3239462	8652950
4830525	8652950
4830527	8652950
9491146	8652950
4830521	8652950
5428924	8652950
4830516	8652950
3239466	8652950
4969302	
8629470	9104826
8569053	9104826
9659361	
8846394	
8479893	
4829579	
4829419	
4829372	
4829343	
9244032	
4829504	
4829583	
4829328	
3240715	
4829503	
4829593	
8769854	5219807
2440626	5220073
5220075	5220073
2440623	5220073
5722737	5220073
4351757	5220073
5220074	5220073
4351760	5220073
4351759	5220073
4829488	
4829487	
4829363	
4829590	
4825603	
4575919	
4826814	
4829501	
4829508	
4826693	
9292221	
4829345	
4829581	
8517238	9586398
8476684	9586398
8685677	9586398
8552760	9586398
4829357	
4829489	
4829306	
4829589	
7397712	4265026
4829465	
4829510	
4829591	
8539733	4969558
8483340	4969558
8671388	4969558
8660712	4969558
8609380	4969558
8464574	4969558
8530045	4969558
8588426	4969558
8739984	
8973024	
8689375	
9139475	5219718
7708626	2440419
4351984	2440419
2440421	2440419
2440420	2440419
4969301	
4266988	8127111
7383691	8127111
8681324	9609087
8472997	9609087
8599796	9609087
8923783	
4833172	2434790
9622410	4973736
8833634	
9299686	2435263
5219800	5219794
8607570	9428007
9530985	9428007
8914750	
9199279	7261858
5787308	2433021
9507011	8885431
8208710	8885431
8873504	4263861
5707397	5786285
8848376	4263181
8616092	4969205
9074931	
9130624	9106532
9223232	5707091
5787656	7261788
8863795	7261815
8941799	7261815
8872936	6163313
8932596	6163313
8527687	4971401
8592230	
9332556	4971823
9278509	5219989
4969300	
4969200	
8587119	2435246
8484582	2435246
2435254	2435246
8126758	4409131
9091068	4409131
8653776	4409131
8957425	4409131
9207625	4409131
9110203	4409131
8996251	4409131
7384043	4409131
9051031	4409131
8079879	4409131
7616370	4409131
8546203	4409131
8406398	4409131
7762712	4409131
8251292	4409131
7929927	4409131
8725664	4409131
7808585	4409131
8203885	4409131
7883597	4409131
8811735	4409131
8848652	4409131
8580891	8457714
8701692	8457714
8617201	8457714
8490383	8457714
9463287	9104826
9305000	9104826
5220076	5220073
9392621	4969558
8942639	9106532
5816465	9588225
9377149	8466662
4968691	8964948
8952543	9104826
4969199	9104826
8550437	8865365
4971139	8865365
9511414	9586398
4970795	9586398
8461284	4941716
4973302	8795703
9587206	8795703
8607437	9550748
9548453	9094910
8686885	9094910
8597866	9609087
9476213	7566234
8451455	9256073
9356623	2434790
9410435	2434790
4971825	9305183
9340377	4973736
9427033	4973736
8836175	2435263
5936212	9630577
9599100	9630577
4971291	9428007
9355560	9428007
9702987	9335699
9541332	9335699
4970326	9454644
9253738	9517404
5936283	9517404
8472853	9536801
9344863	9536801
9507914	4972871
4831431	8953289
9428564	8953289
8796328	8953289
9435002	4971823
8625084	9415627
4971770	9598107
4972505	9359816
9493216	8457714
8491658	5220073
8004200	5220073
8466119	9428007
9548015	9428007
9387803	
9245571	
9497764	
9619244	
9770093	
9315821	
9628383	
9263884	
9307234	
9452041	
9601301	
9360313	
9573438	9705
9491335	
9565988	
9394128	
9257718	
9372881	
9801082	
9588097	
9568257	
9278394	
9301157	
7596314	
9542515	
9257013	
9317119	
9300430	
9513854	
9518906	
9305961	
9560190	
9389094	
9273614	
9322808	
9416848	
9440044	
9635842	
9279123	
9394871	
9434184	
9377874	
9611830	
9327609	
9235957	
9344637	
9582909	
9490592	
9422666	
9333356	
9565205	
9629737	
8681343	3240494
9508036	
9252331	
9536546	
9571126	
9450753	
9496469	
9588839	
9372134	
9262623	
9444959	
9468077	
9350297	
9617868	
4829127	
4829137	
4829110	
9318975	
4829096	
4829094	
4825596	
8473800	9139445
9283073	9139445
4829049	
4352052	2440683
9463559	2440683
7840503	4831516
4825858	
7994842	
4829105	
4829115	
4829058	
4829128	
8240679	5219633
5219634	5219633
4825865	
4829124	
4829122	
8479638	9309401
4829125	
4829048	
4829047	
4829074	
4829088	
4968881	
4825845	
3240693	
4829069	
8674482	5219975
4826215	5219975
2440399	2440397
4351956	2440397
4351955	2440397
2440398	2440397
4971247	
2433202	5706813
8468016	4974132
8592295	4974132
8675439	4974132
8605478	4974132
7798633	2438134
7699926	2438134
7752764	2438134
8317377	2438134
9067801	2438134
8214181	2438134
8116506	2438134
7393752	2438134
7437957	2438134
8261624	2438134
9133633	2438134
7893668	2438134
8601431	8471552
9015253	8376238
4266914	8227596
4267385	4409270
7342637	4409270
7919457	4409270
2439543	2439542
9512142	
8406089	2433317
9350631	2432087
7669059	2432087
8685734	9283582
9726292	7261842
8878200	7261842
8722779	5707046
5787515	5706985
5787512	9205755
5707068	9205755
8664015	4263750
9111083	5219858
8726442	5219858
5219864	5219858
8597769	5219858
8599894	5219858
8958251	5219858
8814178	5219858
7955215	5219858
9053711	5219858
8007518	5219858
5219863	5219858
5219861	5219858
5219862	5219858
8796152	5219858
7452566	5219858
8277267	5219858
8938344	5219858
5219860	5219858
8758983	5219858
8760624	5219858
6163538	5219858
2439092	5219858
8993654	5219858
9090216	5219858
8847818	5219858
8054258	5219858
5707380	5786271
9081357	4262317
9133325	5786510
4352074	5722749
9146216	8900329
4266212	8900329
9230303	7261743
5707291	5786449
9034559	4265412
8568825	8793332
9325773	4973986
8582361	8700081
8489020	8700081
7353732	2434779
8763974	2434779
9399894	2434779
7851776	2434779
8373059	2434779
7647341	2434779
8159415	2434779
8629218	9579103
9360804	2440886
9600770	2440886
9479758	2440886
9478925	2440886
8623530	2440886
7262085	2440886
9370326	2440886
9117798	2440886
9469934	2440886
9290122	2440886
8452162	2440886
7734905	4267001
4973620	2437577
6066814	2437577
7735359	2437577
8485397	9407667
9288836	2441212
9296508	9139445
9486393	9139445
2440400	2440397
9282393	5219858
5218413	2432087
9471574	5219858
9594128	2434779
9367086	2434779
4969811	9139445
8960530	5219858
9212924	5219858
4266991	8376238
9015682	5219858
4969760	9309401
2433001	4266508
9579745	2440887
9615464	4969217
8526408	4974132
4975125	9074345
9386019	2440893
9492993	8443532
9656501	4969962
4972273	9250037
4969491	9481741
4974970	9018031
4969531	9283582
4941623	9318826
8670041	9411332
9354701	9412380
4970235	9412380
4972275	9402099
9560837	8793332
9367876	8793332
4972102	8793332
9593269	8793332
9604271	8438460
4974607	9391919
5931272	2434779
4968829	9579103
9488775	2440886
4969221	2440886
2433205	5706810
8695798	9407667
4972821	9407667
4975084	9433856
9256165	9589747
9371250	9589747
9564337	9589747
4973697	9589747
4828005	9589747
7262065	5786510
9457679	
9579975	
9285747	
9346601	
9597762	
9269287	
9585079	
9596062	
9403349	
9625034	
9547159	
9420552	
9531823	
9412337	
9522618	
9392842	
9363670	
9431289	
9551337	
9510129	
9538662	
9425609	
9329652	
9575801	
9631920	
9800108	
9459390	
9529400	
9602960	
9358769	
9314276	
9620840	
4828571	
9310357	
9341828	
7723523	
9265339	
9499342	
4828282	
4828586	
9574089	
9549645	
9453611	
9615686	
9567337	
9501032	
9622583	
9240231	
9391217	
9375765	
9448652	
9320794	
7888917	
9374208	
9303941	
9365242	
9408289	
9250406	
9312692	
9380677	
9429635	
9511765	
4828351	
9556405	
9248817	
9275594	
9578322	
8528710	
9558097	
9340211	
9258965	
9527672	
4828298	
9633638	
9568943	
9293770	
9540384	
9476784	
9613997	
9357144	
4828222	
9475125	
9292169	
9418896	
9331255	
9604672	
9505139	
9494312	
9455243	
9344818	
5429058	
9235771	
4828649	
4828554	
9480364	
4828259	
4828227	
3240655	
4828582	
9454369	
4828650	
9432839	
9601355	
4828529	
4828209	
4828462	
4828267	
4828444	
4828456	
4828611	
3240643	
4828426	
4828292	
4828482	
4828410	
4828453	
4828411	
4828541	
4828269	
4828235	
4828287	
5429056	
9467893	
4828584	
9612023	
4828561	
9350099	
4828400	
4828412	
9173317	
4828279	
4828570	
8481217	4829998
8690890	4829998
8661403	4829997
4831464	4831463
4831465	4831463
8613994	4835679
8449012	4829068
5429050	2437593
5429049	2437593
4829621	2437593
7812758	2437593
4829620	2437593
9555763	2437593
4829622	2437593
4828012	2437228
4829619	2437593
4826075	2440282
5428918	3239381
4827089	9219911
4834521	3239381
4834520	3239381
3239382	3239381
4827076	3239629
8329844	2432525
4828442	
9552887	
9565400	
4828352	
4828262	
4973595	
4828390	
4828651	
8880521	5218534
8445113	
4828428	
4828465	
4828454	
3240642	
4828396	
4828610	
4828466	
4828486	
4828608	
4828241	
4828576	
7438785	
4828266	
4828215	
4828350	
4576509	
9257182	
4828233	
9508227	
9300607	
9394693	
4828547	
4828540	
4828539	
3240649	
4828496	
9290670	
4828258	
4828463	
9629940	
9317298	
4828647	
4828589	
4828657	
9477168	
9406794	
9417033	
4829439	
9278951	
4828408	
9066434	
4828457	
4828422	
4828327	
4899314	
4828401	
4828346	
4828345	
4828419	
3240650	
9291805	
4828522	
2438682	
4828492	
4828544	
4828303	
9481501	
9542315	
3240651	
9209633	
4828409	
4828285	
4828257	
9223200	7883235
8242456	5218530
8483643	4971918
4974168	8520933
8522069	9366996
8651970	9366996
8448055	9366996
8547901	9366996
8680279	9366996
9635523	9366996
9500858	4973727
8564720	4973727
9310199	4973727
8910666	4265651
8702750	4969484
4975193	4975194
4971266	
8683156	8681553
8474581	8681553
8599574	8681553
8598074	8681553
8473197	8681553
8972052	5219724
7652883	5219724
8367116	5219724
7966899	5219724
8739085	5219724
7535859	5219724
7846103	5219724
9125379	5219724
4972826	
8476460	4971496
4980872	4974342
8658722	4974342
5787732	7261654
9180250	4266509
9028975	4264641
8743479	4265361
9327853	9178224
2436723	7194136
4972829	
4974730	
8693427	8510334
8802851	4266499
8776551	4266673
9012690	4266680
2435907	2435906
2434782	5219377
8725161	5706849
5787646	4266053
9512138	2440958
8080652	2440958
8596770	2440958
7929115	2440958
9498013	
7455713	2440958
7356220	2440958
7427534	2440958
9438288	2440958
7958573	2440958
5787119	2440958
8097487	2440958
9558456	2440958
8375753	2440958
7763526	2440958
8280761	2440958
7644830	2440958
7854323	2440958
8156740	2440958
9258595	2440958
7718081	2440958
8233290	2440958
5786852	8085701
8548401	4971167
8680812	4971167
